Frame, Time (ms)
 2903, 32316.376
 2904, 32327.777
 2905, 32339.100
 2906, 32350.392
 2907, 32362.025
 2908, 32373.244
 2909, 32384.697
 2910, 32396.025
 2911, 32407.341
 2912, 32418.662
 2913, 32430.022
 2914, 32441.139
 2915, 32452.478
 2916, 32463.749
 2917, 32475.168
 2918, 32486.535
 2919, 32497.925
 2920, 32509.388
 2921, 32520.620
 2922, 32531.918
 2923, 32543.275
 2924, 32554.620
 2925, 32565.810
 2926, 32577.216
 2927, 32588.766
 2928, 32599.976
 2929, 32611.417
 2930, 32622.674
 2931, 32633.819
 2932, 32645.337
 2933, 32656.642
 2934, 32668.864
 2935, 32680.415
 2936, 32691.940
 2937, 32703.174
 2938, 32714.453
 2939, 32725.843
 2940, 32737.111
 2941, 32748.421
 2942, 32759.838
 2943, 32771.080
 2944, 32782.569
 2945, 32794.272
 2946, 32805.685
 2947, 32816.840
 2948, 32828.270
 2949, 32839.590
 2950, 32850.843
 2951, 32862.229
 2952, 32873.490
 2953, 32884.829
 2954, 32896.305
 2955, 32907.466
 2956, 32919.206
 2957, 32930.769
 2958, 32942.370
 2959, 32953.798
 2960, 32965.154
 2961, 32976.845
 2962, 32988.528
 2963, 32999.738
 2964, 33011.169
 2965, 33022.369
 2966, 33033.581
 2967, 33044.975
 2968, 33056.171
 2969, 33067.281
 2970, 33078.634
 2971, 33089.956
 2972, 33101.335
 2973, 33112.565
 2974, 33123.843
 2975, 33135.113
 2976, 33146.299
 2977, 33157.617
 2978, 33168.758
 2979, 33180.093
 2980, 33191.364
 2981, 33202.571
 2982, 33213.961
 2983, 33225.075
 2984, 33236.261
 2985, 33247.551
 2986, 33258.882
 2987, 33269.993
 2988, 33281.302
 2989, 33292.737
 2990, 33303.899
 2991, 33315.127
 2992, 33326.519
 2993, 33337.795
 2994, 33348.925
 2995, 33360.524
 2996, 33371.742
 2997, 33382.987
 2998, 33394.377
 2999, 33405.549
 3000, 33416.730
 3001, 33428.124
 3002, 33439.368
 3003, 33450.574
 3004, 33461.941
 3005, 33473.169
 3006, 33484.370
 3007, 33495.870
 3008, 33507.097
 3009, 33518.374
 3010, 33529.733
 3011, 33540.876
 3012, 33552.072
 3013, 33563.418
 3014, 33574.627
 3015, 33585.982
 3016, 33597.247
 3017, 33608.531
 3018, 33619.949
 3019, 33631.187
 3020, 33642.642
 3021, 33653.858
 3022, 33665.138
 3023, 33676.468
 3024, 33687.799
 3025, 33698.979
 3026, 33710.525
 3027, 33721.668
 3028, 33732.827
 3029, 33744.201
 3030, 33755.234
 3031, 33766.402
 3032, 33777.753
 3033, 33789.074
 3034, 33800.287
 3035, 33811.590
 3036, 33822.734
 3037, 33833.770
 3038, 33845.282
 3039, 33856.459
 3040, 33867.573
 3041, 33878.858
 3042, 33890.079
 3043, 33901.152
 3044, 33912.994
 3045, 33923.591
 3046, 33934.782
 3047, 33946.167
 3048, 33957.328
 3049, 33968.593
 3050, 33979.992
 3051, 33991.371
 3052, 34002.452
 3053, 34013.707
 3054, 34025.063
 3055, 34036.451
 3056, 34047.601
 3057, 34058.875
 3058, 34069.977
 3059, 34081.148
 3060, 34092.659
 3061, 34103.764
 3062, 34114.992
 3063, 34126.359
 3064, 34137.502
 3065, 34148.683
 3066, 34160.056
 3067, 34171.156
 3068, 34182.511
 3069, 34194.030
 3070, 34205.182
 3071, 34216.489
 3072, 34227.861
 3073, 34238.982
 3074, 34250.176
 3075, 34261.510
 3076, 34272.673
 3077, 34283.898
 3078, 34295.411
 3079, 34306.612
 3080, 34317.741
 3081, 34329.150
 3082, 34340.414
 3083, 34351.495
 3084, 34363.098
 3085, 34374.373
 3086, 34385.763
 3087, 34397.145
 3088, 34408.379
 3089, 34419.577
 3090, 34430.856
 3091, 34442.098
 3092, 34453.280
 3093, 34464.567
 3094, 34475.915
 3095, 34487.138
 3096, 34498.401
 3097, 34509.598
 3098, 34520.721
 3099, 34531.982
 3100, 34543.338
 3101, 34554.618
 3102, 34565.771
 3103, 34577.081
 3104, 34588.424
 3105, 34599.709
 3106, 34611.124
 3107, 34622.359
 3108, 34633.530
 3109, 34645.008
 3110, 34656.218
 3111, 34667.458
 3112, 34678.811
 3113, 34690.159
 3114, 34701.360
 3115, 34712.808
 3116, 34723.940
 3117, 34735.176
 3118, 34746.632
 3119, 34757.818
 3120, 34768.981
 3121, 34780.277
 3122, 34791.593
 3123, 34802.805
 3124, 34814.067
 3125, 34825.158
 3126, 34836.341
 3127, 34847.474
 3128, 34858.581
 3129, 34869.776
 3130, 34880.885
 3131, 34892.132
 3132, 34903.280
 3133, 34914.363
 3134, 34925.525
 3135, 34936.778
 3136, 34947.821
 3137, 34958.881
 3138, 34970.138
 3139, 34981.292
 3140, 34992.609
 3141, 35003.758
 3142, 35014.909
 3143, 35026.034
 3144, 35037.299
 3145, 35048.490
 3146, 35059.673
 3147, 35070.970
 3148, 35082.150
 3149, 35093.465
 3150, 35104.667
 3151, 35115.840
 3152, 35127.255
 3153, 35138.390
 3154, 35149.563
 3155, 35160.844
 3156, 35172.017
 3157, 35183.140
 3158, 35194.481
 3159, 35205.569
 3160, 35216.747
 3161, 35228.007
 3162, 35239.069
 3163, 35250.210
 3164, 35261.608
 3165, 35272.714
 3166, 35283.863
 3167, 35295.366
 3168, 35306.532
 3169, 35317.642
 3170, 35328.922
 3171, 35340.141
 3172, 35351.222
 3173, 35362.781
 3174, 35373.960
 3175, 35384.978
 3176, 35396.521
 3177, 35407.826
 3178, 35418.917
 3179, 35430.345
 3180, 35441.528
 3181, 35452.711
 3182, 35464.111
 3183, 35475.352
 3184, 35486.501
 3185, 35498.017
 3186, 35509.144
 3187, 35520.337
 3188, 35531.537
 3189, 35542.729
 3190, 35553.810
 3191, 35564.939
 3192, 35576.111
 3193, 35587.306
 3194, 35598.542
 3195, 35609.610
 3196, 35620.744
 3197, 35631.806
 3198, 35642.968
 3199, 35654.144
 3200, 35665.243
 3201, 35676.367
 3202, 35687.517
 3203, 35698.750
 3204, 35709.871
 3205, 35720.999
 3206, 35732.069
 3207, 35743.265
 3208, 35754.341
 3209, 35765.533
 3210, 35776.688
 3211, 35787.766
 3212, 35798.945
 3213, 35810.058
 3214, 35821.117
 3215, 35832.227
 3216, 35843.407
 3217, 35854.538
 3218, 35865.655
 3219, 35876.668
 3220, 35887.830
 3221, 35898.909
 3222, 35909.947
 3223, 35921.041
 3224, 35932.099
 3225, 35943.197
 3226, 35954.180
 3227, 35965.313
 3228, 35976.430
 3229, 35988.108
 3230, 35999.541
 3231, 36010.821
 3232, 36021.984
 3233, 36033.125
 3234, 36044.491
 3235, 36055.589
 3236, 36066.742
 3237, 36078.005
 3238, 36089.099
 3239, 36100.230
 3240, 36111.597
 3241, 36122.744
 3242, 36133.751
 3243, 36145.056
 3244, 36156.071
 3245, 36167.184
 3246, 36178.628
 3247, 36189.590
 3248, 36200.816
 3249, 36212.226
 3250, 36223.151
 3251, 36234.262
 3252, 36245.641
 3253, 36257.082
 3254, 36267.779
 3255, 36279.005
 3256, 36290.161
 3257, 36301.264
 3258, 36312.643
 3259, 36323.720
 3260, 36334.688
 3261, 36346.021
 3262, 36357.274
 3263, 36368.364
 3264, 36379.595
 3265, 36390.822
 3266, 36401.987
 3267, 36413.235
 3268, 36424.207
 3269, 36435.317
 3270, 36446.640
 3271, 36457.708
 3272, 36468.887
 3273, 36480.166
 3274, 36491.442
 3275, 36502.497
 3276, 36513.685
 3277, 36524.886
 3278, 36535.895
 3279, 36547.143
 3280, 36558.287
 3281, 36569.370
 3282, 36580.681
 3283, 36591.829
 3284, 36602.894
 3285, 36614.189
 3286, 36625.204
 3287, 36636.302
 3288, 36647.614
 3289, 36658.850
 3290, 36669.761
 3291, 36681.067
 3292, 36692.162
 3293, 36703.272
 3294, 36714.561
 3295, 36725.677
 3296, 36736.638
 3297, 36747.957
 3298, 36758.919
 3299, 36769.822
 3300, 36781.066
 3301, 36792.137
 3302, 36803.293
 3303, 36814.651
 3304, 36825.694
 3305, 36836.743
 3306, 36848.043
 3307, 36859.017
 3308, 36870.067
 3309, 36881.230
 3310, 36892.274
 3311, 36903.410
 3312, 36914.609
 3313, 36926.275
 3314, 36937.609
 3315, 36948.998
 3316, 36960.404
 3317, 36971.531
 3318, 36982.652
 3319, 36993.950
 3320, 37004.967
 3321, 37016.076
 3322, 37027.307
 3323, 37038.411
 3324, 37049.501
 3325, 37060.562
 3326, 37071.558
 3327, 37082.597
 3328, 37093.656
 3329, 37104.705
 3330, 37115.878
 3331, 37127.007
 3332, 37138.044
 3333, 37149.319
 3334, 37160.362
 3335, 37171.395
 3336, 37182.609
 3337, 37194.246
 3338, 37204.742
 3339, 37216.069
 3340, 37227.139
 3341, 37238.203
 3342, 37249.320
 3343, 37260.541
 3344, 37271.450
 3345, 37282.583
 3346, 37293.766
 3347, 37304.966
 3348, 37316.145
 3349, 37327.233
 3350, 37338.262
 3351, 37349.317
 3352, 37360.749
 3353, 37371.828
 3354, 37382.867
 3355, 37393.873
 3356, 37405.015
 3357, 37416.130
 3358, 37427.122
 3359, 37438.213
 3360, 37449.380
 3361, 37460.467
 3362, 37471.602
 3363, 37482.748
 3364, 37493.779
 3365, 37504.764
 3366, 37516.001
 3367, 37527.113
 3368, 37538.307
 3369, 37549.391
 3370, 37560.438
 3371, 37571.452
 3372, 37582.547
 3373, 37593.652
 3374, 37604.625
 3375, 37615.826
 3376, 37626.813
 3377, 37637.746
 3378, 37648.924
 3379, 37659.780
 3380, 37671.135
 3381, 37682.515
 3382, 37693.511
 3383, 37704.534
 3384, 37715.903
 3385, 37726.836
 3386, 37737.653
 3387, 37748.881
 3388, 37759.729
 3389, 37770.634
 3390, 37781.813
 3391, 37792.777
 3392, 37803.753
 3393, 37814.928
 3394, 37825.872
 3395, 37836.710
 3396, 37847.875
 3397, 37858.782
 3398, 37869.649
 3399, 37880.743
 3400, 37891.664
 3401, 37902.721
 3402, 37913.788
 3403, 37924.767
 3404, 37935.764
 3405, 37946.822
 3406, 37957.647
 3407, 37968.629
 3408, 37979.706
 3409, 37990.613
 3410, 38001.739
 3411, 38012.788
 3412, 38023.710
 3413, 38034.690
 3414, 38045.603
 3415, 38056.632
 3416, 38067.530
 3417, 38078.479
 3418, 38089.351
 3419, 38100.349
 3420, 38111.296
 3421, 38122.338
 3422, 38133.284
 3423, 38144.235
 3424, 38155.235
 3425, 38166.349
 3426, 38177.289
 3427, 38188.192
 3428, 38199.362
 3429, 38210.343
 3430, 38221.147
 3431, 38232.289
 3432, 38243.206
 3433, 38254.075
 3434, 38265.091
 3435, 38276.004
 3436, 38286.804
 3437, 38297.988
 3438, 38309.009
 3439, 38319.877
 3440, 38330.885
 3441, 38341.813
 3442, 38352.704
 3443, 38364.052
 3444, 38375.046
 3445, 38385.902
 3446, 38397.033
 3447, 38407.973
 3448, 38418.866
 3449, 38429.919
 3450, 38440.823
 3451, 38451.795
 3452, 38462.698
 3453, 38473.692
 3454, 38484.648
 3455, 38495.596
 3456, 38506.540
 3457, 38517.511
 3458, 38528.619
 3459, 38539.428
 3460, 38550.397
 3461, 38561.422
 3462, 38572.388
 3463, 38583.428
 3464, 38594.390
 3465, 38605.461
 3466, 38616.910
 3467, 38627.748
 3468, 38638.706
 3469, 38649.833
 3470, 38660.888
 3471, 38671.769
 3472, 38682.898
 3473, 38693.794
 3474, 38704.876
 3475, 38715.914
 3476, 38726.797
 3477, 38737.671
 3478, 38748.768
 3479, 38759.742
 3480, 38770.559
 3481, 38781.745
 3482, 38792.536
 3483, 38803.547
 3484, 38814.671
 3485, 38825.612
 3486, 38836.482
 3487, 38847.562
 3488, 38858.464
 3489, 38869.362
 3490, 38880.362
 3491, 38891.301
 3492, 38902.397
 3493, 38913.517
 3494, 38924.267
 3495, 38935.269
 3496, 38946.148
 3497, 38957.107
 3498, 38968.066
 3499, 38978.941
 3500, 38990.173
 3501, 39001.501
 3502, 39012.571
 3503, 39023.580
 3504, 39034.590
 3505, 39045.518
 3506, 39056.491
 3507, 39067.496
 3508, 39078.451
 3509, 39089.672
 3510, 39100.575
 3511, 39111.438
 3512, 39122.542
 3513, 39133.639
 3514, 39144.413
 3515, 39155.456
 3516, 39166.643
 3517, 39177.588
 3518, 39188.537
 3519, 39199.759
 3520, 39210.904
 3521, 39221.790
 3522, 39232.902
 3523, 39243.830
 3524, 39254.687
 3525, 39265.763
 3526, 39276.640
 3527, 39287.453
 3528, 39298.474
 3529, 39309.373
 3530, 39320.131
 3531, 39331.071
 3532, 39341.847
 3533, 39352.823
 3534, 39363.945
 3535, 39374.709
 3536, 39385.637
 3537, 39396.524
 3538, 39407.420
 3539, 39418.197
 3540, 39429.208
 3541, 39439.886
 3542, 39450.763
 3543, 39461.662
 3544, 39472.472
 3545, 39483.528
 3546, 39494.319
 3547, 39505.168
 3548, 39516.235
 3549, 39527.030
 3550, 39537.831
 3551, 39548.865
 3552, 39559.694
 3553, 39570.527
 3554, 39581.532
 3555, 39592.408
 3556, 39603.369
 3557, 39614.421
 3558, 39625.223
 3559, 39636.109
 3560, 39646.904
 3561, 39657.847
 3562, 39668.786
 3563, 39679.737
 3564, 39690.603
 3565, 39701.482
 3566, 39712.499
 3567, 39723.411
 3568, 39734.397
 3569, 39745.354
 3570, 39756.190
 3571, 39767.178
 3572, 39778.136
 3573, 39788.915
 3574, 39799.953
 3575, 39810.908
 3576, 39821.659
 3577, 39832.760
 3578, 39843.525
 3579, 39854.404
 3580, 39865.451
 3581, 39876.213
 3582, 39887.039
 3583, 39898.045
 3584, 39909.005
 3585, 39919.935
 3586, 39931.012
 3587, 39941.786
 3588, 39952.673
 3589, 39963.579
 3590, 39974.405
 3591, 39985.307
 3592, 39996.249
 3593, 40007.155
 3594, 40018.109
 3595, 40029.020
 3596, 40039.856
 3597, 40050.898
 3598, 40061.805
 3599, 40072.523
 3600, 40083.589
 3601, 40094.470
 3602, 40105.276
 3603, 40116.301
 3604, 40127.117
 3605, 40137.940
 3606, 40148.986
 3607, 40159.798
 3608, 40170.574
 3609, 40181.571
 3610, 40192.269
 3611, 40203.096
 3612, 40214.089
 3613, 40224.919
 3614, 40235.684
 3615, 40246.600
 3616, 40257.520
 3617, 40268.236
 3618, 40279.002
 3619, 40289.802
 3620, 40300.648
 3621, 40311.551
 3622, 40322.210
 3623, 40333.275
 3624, 40344.085
 3625, 40354.995
 3626, 40366.086
 3627, 40376.888
 3628, 40387.675
 3629, 40398.677
 3630, 40409.489
 3631, 40420.190
 3632, 40431.014
 3633, 40441.826
 3634, 40452.611
 3635, 40463.449
 3636, 40474.222
 3637, 40484.905
 3638, 40495.838
 3639, 40506.645
 3640, 40517.725
 3641, 40528.512
 3642, 40539.280
 3643, 40550.286
 3644, 40561.290
 3645, 40572.144
 3646, 40583.070
 3647, 40593.849
 3648, 40604.658
 3649, 40615.766
 3650, 40626.561
 3651, 40637.291
 3652, 40648.263
 3653, 40658.948
 3654, 40669.810
 3655, 40680.531
 3656, 40691.404
 3657, 40702.314
 3658, 40713.328
 3659, 40723.932
 3660, 40734.941
 3661, 40745.838
 3662, 40756.838
 3663, 40767.940
 3664, 40778.757
 3665, 40789.591
 3666, 40800.591
 3667, 40811.565
 3668, 40822.358
 3669, 40833.457
 3670, 40844.200
 3671, 40855.106
 3672, 40866.575
 3673, 40876.911
 3674, 40887.810
 3675, 40898.870
 3676, 40909.806
 3677, 40920.730
 3678, 40932.202
 3679, 40943.610
 3680, 40954.382
 3681, 40965.772
 3682, 40976.551
 3683, 40987.696
 3684, 40998.835
 3685, 41009.893
 3686, 41020.747
 3687, 41032.161
 3688, 41043.042
 3689, 41054.013
 3690, 41065.178
 3691, 41076.021
 3692, 41086.908
 3693, 41097.850
 3694, 41108.812
 3695, 41119.740
 3696, 41130.698
 3697, 41141.476
 3698, 41152.404
 3699, 41163.302
 3700, 41174.121
 3701, 41185.302
 3702, 41196.131
 3703, 41207.045
 3704, 41218.331
 3705, 41229.117
 3706, 41239.899
 3707, 41250.983
 3708, 41261.910
 3709, 41272.876
 3710, 41283.867
 3711, 41294.822
 3712, 41305.874
 3713, 41316.946
 3714, 41327.832
 3715, 41338.713
 3716, 41349.744
 3717, 41360.968
 3718, 41371.874
 3719, 41382.825
 3720, 41393.792
 3721, 41404.712
 3722, 41415.929
 3723, 41426.858
 3724, 41437.847
 3725, 41448.952
 3726, 41459.776
 3727, 41470.846
 3728, 41481.894
 3729, 41492.922
 3730, 41503.901
 3731, 41514.949
 3732, 41525.904
 3733, 41536.882
 3734, 41547.771
 3735, 41558.827
 3736, 41569.762
 3737, 41580.787
 3738, 41591.773
 3739, 41602.728
 3740, 41613.726
 3741, 41624.667
 3742, 41635.692
 3743, 41646.656
 3744, 41657.542
 3745, 41668.773
 3746, 41679.764
 3747, 41690.656
 3748, 41701.797
 3749, 41712.726
 3750, 41723.580
 3751, 41734.691
 3752, 41745.635
 3753, 41756.457
 3754, 41767.582
 3755, 41778.506
 3756, 41789.421
 3757, 41800.500
 3758, 41811.712
 3759, 41822.659
 3760, 41833.838
 3761, 41844.856
 3762, 41855.772
 3763, 41866.838
 3764, 41877.709
 3765, 41888.739
 3766, 41899.799
 3767, 41910.836
 3768, 41921.782
 3769, 41932.998
 3770, 41943.893
 3771, 41954.800
 3772, 41966.014
 3773, 41976.971
 3774, 41987.909
 3775, 41999.455
 3776, 42010.665
 3777, 42021.762
 3778, 42032.922
 3779, 42043.864
 3780, 42054.861
 3781, 42066.056
 3782, 42077.061
 3783, 42088.026
 3784, 42098.981
 3785, 42109.990
 3786, 42121.130
 3787, 42132.114
 3788, 42143.078
 3789, 42154.137
 3790, 42165.060
 3791, 42175.950
 3792, 42186.997
 3793, 42197.924
 3794, 42209.303
 3795, 42220.149
 3796, 42231.150
 3797, 42242.285
 3798, 42253.231
 3799, 42264.235
 3800, 42275.361
 3801, 42286.405
 3802, 42297.433
 3803, 42308.493
 3804, 42319.698
 3805, 42330.665
 3806, 42341.760
 3807, 42353.395
 3808, 42364.626
 3809, 42375.674
 3810, 42386.640
 3811, 42397.644
 3812, 42408.668
 3813, 42419.918
 3814, 42430.904
 3815, 42441.848
 3816, 42452.954
 3817, 42464.046
 3818, 42474.918
 3819, 42486.070
 3820, 42497.124
 3821, 42508.065
 3822, 42519.242
 3823, 42530.324
 3824, 42541.304
 3825, 42552.466
 3826, 42563.476
 3827, 42574.471
 3828, 42585.727
 3829, 42596.708
 3830, 42607.694
 3831, 42618.955
 3832, 42629.946
 3833, 42640.870
 3834, 42651.987
 3835, 42662.844
 3836, 42674.686
 3837, 42685.906
 3838, 42696.887
 3839, 42707.848
 3840, 42719.147
 3841, 42730.089
 3842, 42741.052
 3843, 42752.283
 3844, 42763.351
 3845, 42774.378
 3846, 42785.623
 3847, 42796.667
 3848, 42807.703
 3849, 42819.233
 3850, 42830.014
 3851, 42841.052
 3852, 42852.328
 3853, 42863.273
 3854, 42874.272
 3855, 42885.407
 3856, 42896.431
 3857, 42907.431
 3858, 42918.669
 3859, 42929.645
 3860, 42940.612
 3861, 42951.839
 3862, 42962.807
 3863, 42973.752
 3864, 42984.947
 3865, 42996.129
 3866, 43007.019
 3867, 43018.178
 3868, 43029.232
 3869, 43040.189
 3870, 43051.373
 3871, 43062.327
 3872, 43073.315
 3873, 43084.401
 3874, 43095.318
 3875, 43106.284
 3876, 43117.396
 3877, 43128.344
 3878, 43139.339
 3879, 43150.528
 3880, 43161.426
 3881, 43172.431
 3882, 43183.672
 3883, 43194.615
 3884, 43205.521
 3885, 43216.687
 3886, 43227.723
 3887, 43238.731
 3888, 43249.759
 3889, 43260.721
 3890, 43271.679
 3891, 43282.713
 3892, 43293.775
 3893, 43304.836
 3894, 43315.853
 3895, 43326.798
 3896, 43337.812
 3897, 43348.755
 3898, 43359.972
 3899, 43371.124
 3900, 43382.173
 3901, 43393.139
 3902, 43404.207
 3903, 43415.144
 3904, 43426.403
 3905, 43437.457
 3906, 43448.422
 3907, 43459.834
 3908, 43470.590
 3909, 43481.594
 3910, 43492.510
 3911, 43503.702
 3912, 43514.707
 3913, 43525.697
 3914, 43536.873
 3915, 43547.873
 3916, 43558.884
 3917, 43570.057
 3918, 43581.068
 3919, 43592.120
 3920, 43603.397
 3921, 43614.545
 3922, 43625.542
 3923, 43636.711
 3924, 43647.671
 3925, 43658.614
 3926, 43669.847
 3927, 43680.938
 3928, 43692.008
 3929, 43703.080
 3930, 43714.173
 3931, 43725.199
 3932, 43736.419
 3933, 43747.459
 3934, 43758.331
 3935, 43769.518
 3936, 43780.566
 3937, 43791.543
 3938, 43802.798
 3939, 43813.816
 3940, 43824.895
 3941, 43836.102
 3942, 43847.099
 3943, 43858.055
 3944, 43869.304
 3945, 43880.192
 3946, 43891.176
 3947, 43902.393
 3948, 43913.423
 3949, 43924.339
 3950, 43935.550
 3951, 43946.543
 3952, 43957.533
 3953, 43968.808
 3954, 43979.841
 3955, 43990.855
 3956, 44002.004
 3957, 44013.080
 3958, 44024.116
 3959, 44035.300
 3960, 44046.192
 3961, 44057.144
 3962, 44068.202
 3963, 44079.183
 3964, 44090.107
 3965, 44101.286
 3966, 44112.357
 3967, 44123.344
 3968, 44134.528
 3969, 44145.375
 3970, 44156.355
 3971, 44167.639
 3972, 44178.615
 3973, 44189.551
 3974, 44200.605
 3975, 44211.881
 3976, 44222.975
 3977, 44234.103
 3978, 44245.097
 3979, 44256.062
 3980, 44267.047
 3981, 44278.151
 3982, 44289.089
 3983, 44300.168
 3984, 44311.398
 3985, 44322.396
 3986, 44333.392
 3987, 44344.434
 3988, 44355.471
 3989, 44366.698
 3990, 44377.678
 3991, 44388.752
 3992, 44399.742
 3993, 44410.756
 3994, 44421.804
 3995, 44432.925
 3996, 44443.859
 3997, 44454.933
 3998, 44467.104
 3999, 44478.341
 4000, 44489.469
 4001, 44500.693
 4002, 44511.752
 4003, 44522.747
 4004, 44533.811
 4005, 44544.788
 4006, 44555.872
 4007, 44566.863
 4008, 44577.901
 4009, 44588.911
 4010, 44599.880
 4011, 44610.715
 4012, 44621.877
 4013, 44632.885
 4014, 44643.903
 4015, 44654.994
 4016, 44665.974
 4017, 44676.822
 4018, 44688.029
 4019, 44699.008
 4020, 44709.938
 4021, 44721.226
 4022, 44732.174
 4023, 44743.171
 4024, 44754.374
 4025, 44765.325
 4026, 44776.287
 4027, 44787.429
 4028, 44798.441
 4029, 44809.450
 4030, 44820.650
 4031, 44831.724
 4032, 44842.745
 4033, 44853.918
 4034, 44864.954
 4035, 44875.856
 4036, 44887.043
 4037, 44898.035
 4038, 44909.060
 4039, 44920.165
 4040, 44931.986
 4041, 44943.308
 4042, 44954.729
 4043, 44966.092
 4044, 44977.209
 4045, 44988.450
 4046, 44999.460
 4047, 45011.068
 4048, 45022.236
 4049, 45033.413
 4050, 45044.322
 4051, 45055.457
 4052, 45066.368
 4053, 45077.284
 4054, 45088.458
 4055, 45099.328
 4056, 45110.293
 4057, 45121.499
 4058, 45132.509
 4059, 45143.524
 4060, 45154.695
 4061, 45165.668
 4062, 45176.595
 4063, 45187.790
 4064, 45198.802
 4065, 45209.906
 4066, 45221.154
 4067, 45232.336
 4068, 45243.442
 4069, 45254.678
 4070, 45265.738
 4071, 45276.812
 4072, 45288.041
 4073, 45299.069
 4074, 45310.208
 4075, 45321.457
 4076, 45332.491
 4077, 45343.588
 4078, 45355.005
 4079, 45366.116
 4080, 45377.176
 4081, 45388.477
 4082, 45399.602
 4083, 45410.585
 4084, 45421.851
 4085, 45433.112
 4086, 45444.123
 4087, 45455.395
 4088, 45466.444
 4089, 45477.612
 4090, 45488.829
 4091, 45499.944
 4092, 45510.955
 4093, 45522.097
 4094, 45533.254
 4095, 45544.344
 4096, 45555.536
 4097, 45566.644
 4098, 45577.677
 4099, 45588.876
 4100, 45599.879
 4101, 45610.809
 4102, 45622.152
 4103, 45633.234
 4104, 45644.270
 4105, 45655.528
 4106, 45666.529
 4107, 45678.344
 4108, 45688.861
 4109, 45699.905
 4110, 45711.802
 4111, 45722.495
 4112, 45733.587
 4113, 45744.787
 4114, 45755.952
 4115, 45767.039
 4116, 45778.329
 4117, 45789.838
 4118, 45800.667
 4119, 45812.104
 4120, 45823.213
 4121, 45834.300
 4122, 45845.536
 4123, 45856.653
 4124, 45867.707
 4125, 45878.786
 4126, 45889.792
 4127, 45900.845
 4128, 45911.924
 4129, 45922.982
 4130, 45934.095
 4131, 45945.651
 4132, 45956.572
 4133, 45967.658
 4134, 45978.701
 4135, 45989.756
 4136, 46000.810
 4137, 46011.884
 4138, 46022.955
 4139, 46034.244
 4140, 46045.266
 4141, 46056.618
 4142, 46067.629
 4143, 46078.637
 4144, 46089.840
 4145, 46101.321
 4146, 46112.224
 4147, 46123.413
 4148, 46134.440
 4149, 46145.473
 4150, 46156.536
 4151, 46167.547
 4152, 46178.881
 4153, 46190.002
 4154, 46200.975
 4155, 46212.122
 4156, 46223.196
 4157, 46234.367
 4158, 46245.388
 4159, 46257.034
 4160, 46267.480
 4161, 46278.666
 4162, 46289.851
 4163, 46300.861
 4164, 46312.039
 4165, 46323.239
 4166, 46334.363
 4167, 46345.392
 4168, 46356.889
 4169, 46367.971
 4170, 46378.976
 4171, 46389.992
 4172, 46401.194
 4173, 46412.061
 4174, 46423.199
 4175, 46434.309
 4176, 46445.455
 4177, 46456.544
 4178, 46467.610
 4179, 46478.561
 4180, 46490.026
 4181, 46501.034
 4182, 46512.182
 4183, 46523.348
 4184, 46534.419
 4185, 46545.552
 4186, 46556.800
 4187, 46567.854
 4188, 46578.908
 4189, 46590.112
 4190, 46601.148
 4191, 46612.250
 4192, 46623.542
 4193, 46634.644
 4194, 46645.680
 4195, 46656.944
 4196, 46668.092
 4197, 46679.188
 4198, 46690.324
 4199, 46701.415
 4200, 46712.548
 4201, 46723.610
 4202, 46734.776
 4203, 46745.883
 4204, 46757.529
 4205, 46768.455
 4206, 46779.515
 4207, 46790.611
 4208, 46801.596
 4209, 46812.644
 4210, 46823.631
 4211, 46834.755
 4212, 46845.881
 4213, 46857.096
 4214, 46868.287
 4215, 46879.127
 4216, 46890.280
 4217, 46901.315
 4218, 46912.291
 4219, 46923.516
 4220, 46934.669
 4221, 46945.641
 4222, 46956.808
 4223, 46967.843
 4224, 46979.505
 4225, 46989.989
 4226, 47001.143
 4227, 47012.172
 4228, 47023.451
 4229, 47034.646
 4230, 47045.705
 4231, 47056.904
 4232, 47067.896
 4233, 47078.859
 4234, 47090.099
 4235, 47101.090
 4236, 47112.176
 4237, 47123.448
 4238, 47134.565
 4239, 47145.587
 4240, 47156.849
 4241, 47167.932
 4242, 47178.878
 4243, 47190.053
 4244, 47201.015
 4245, 47212.605
 4246, 47223.692
 4247, 47234.600
 4248, 47245.673
 4249, 47256.738
 4250, 47267.756
 4251, 47278.810
 4252, 47290.025
 4253, 47301.082
 4254, 47312.136
 4255, 47323.449
 4256, 47334.451
 4257, 47345.452
 4258, 47356.814
 4259, 47367.908
 4260, 47378.873
 4261, 47390.063
 4262, 47401.014
 4263, 47411.966
 4264, 47423.139
 4265, 47434.465
 4266, 47446.125
 4267, 47456.504
 4268, 47467.529
 4269, 47478.384
 4270, 47489.624
 4271, 47500.624
 4272, 47511.588
 4273, 47522.787
 4274, 47533.704
 4275, 47544.639
 4276, 47555.827
 4277, 47566.678
 4278, 47577.589
 4279, 47588.765
 4280, 47599.632
 4281, 47610.614
 4282, 47621.840
 4283, 47632.716
 4284, 47643.804
 4285, 47654.972
 4286, 47665.956
 4287, 47677.239
 4288, 47688.502
 4289, 47699.546
 4290, 47710.480
 4291, 47721.799
 4292, 47732.781
 4293, 47743.890
 4294, 47754.982
 4295, 47765.939
 4296, 47776.902
 4297, 47787.951
 4298, 47798.853
 4299, 47809.899
 4300, 47821.088
